년월,kedi학교코드,kedi단과대,kedi단과대명,kedi학과코드,kedi학과,주야간구분,학과특성구분,단과대학코드,캠퍼스구분,학교구분,학교종류,설립구분,지역코드,전공코드,교육부계열,대학코드,대학,학과코드,학과,학기코드,학기,과목구분,성적점수구분코드,성적점수구분,학생수
20160401,53018000,9,공과대학,U04090100012,산업경영공학부,A,10,0217,1,U,E,3,11,04,03,0217,공과대학,5320,산업경영공학부,2R,2학기,02,01,A+,116
20160401,53018000,9,공과대학,U04010200012,건축학과,A,10,0217,1,U,E,3,11,04,03,0217,공과대학,4887,건축학과,2R,2학기,02,06,C,43
20160401,53018000,9,공과대학,U04010100071,건축・사회환경공학과,A,10,0217,1,U,E,3,11,04,03,0217,공과대학,4822,건축·사회환경공학과,2R,2학기,02,03,B+,4
20160401,53018000,45,사범대학,U03050100010,영어교육과,A,10,0234,1,U,E,3,11,03,01,0234,사범대학,0241,영어교육과,2R,2학기,02,09,F,9
20160401,53018000,45,사범대학,U03050500001,가정교육과,A,10,0234,1,U,E,3,11,03,02,0234,사범대학,0238,가정교육과,2R,2학기,02,01,A+,53
20160401,53018000,45,사범대학,U03050500018,수학교육과,A,10,0234,1,U,E,3,11,03,02,0234,사범대학,0239,수학교육과,2R,2학기,02,05,C+,49
20160401,53018000,45,사범대학,U03050600009,체육교육과,A,10,0234,1,U,E,3,11,03,05,0234,사범대학,0237,체육교육과,2R,2학기,02,03,B+,120
20160401,53018000,45,사범대학,U03050300007,역사교육과,A,10,0234,1,U,E,3,11,03,01,0234,사범대학,0243,역사교육과,2R,2학기,02,05,C+,20
20160401,53018000,77,의과대학,U06010100002,의예과,A,10,0226,1,U,E,3,11,06,02,0226,의과대학,0228,의예과,2R,2학기,02,01,A+,111
20160401,53018000,45,사범대학,U03050100002,국어교육과,A,10,0234,1,U,E,3,11,03,01,0234,사범대학,0240,국어교육과,2R,2학기,02,04,B,12
20160401,53018000,45,사범대학,U03050500001,가정교육과,A,10,0234,1,U,E,3,11,03,02,0234,사범대학,0238,가정교육과,2R,2학기,02,09,F,7
20160401,53018000,77,의과대학,U06010100003,의학과,A,10,0226,1,U,E,3,11,06,04,0226,의과대학,0229,의학과,2R,2학기,02,01,A+,2
20160401,53018000,77,의과대학,U06010100002,의예과,A,10,0226,1,U,E,3,11,06,02,0226,의과대학,0228,의예과,2R,2학기,02,08,D,11
20160401,53018000,45,사범대학,U03050500001,가정교육과,A,10,0234,1,U,E,3,11,03,02,0234,사범대학,0238,가정교육과,2R,2학기,02,08,D,3
20160401,53018000,45,사범대학,U03050500018,수학교육과,A,10,0234,1,U,E,3,11,03,02,0234,사범대학,0239,수학교육과,2R,2학기,02,06,C,10
20160401,53018000,4,간호대학,U06020100004,간호학과,A,10,0231,1,U,E,3,11,06,02,0231,간호대학,0233,간호학과,2R,2학기,02,01,A+,144
20160401,53018000,42,보건과학대학,U06040100031,환경보건학과,A,10,4669,1,U,E,3,11,06,02,4669,보건과학대학,4677,환경보건학과,2R,2학기,02,07,D+,1
20160401,53018000,4,간호대학,U06020100004,간호학과,A,10,0231,1,U,E,3,11,06,02,0231,간호대학,0233,간호학과,2R,2학기,02,04,B,38
20160401,53018000,99,정보통신대학,U04080300407,컴퓨터・통신공학부,A,10,3930,1,U,E,3,11,04,03,3930,정보통신대학,4728,컴퓨터·통신공학부,2R,2학기,02,04,B,4
20160401,53018000,99,정보통신대학,U04080300407,컴퓨터・통신공학부,A,10,3930,1,U,E,3,11,04,03,3930,정보통신대학,4728,컴퓨터·통신공학부,2R,2학기,02,01,A+,7
20160401,53018000,42,보건과학대학,U04110200151,보건환경융합과학부,A,10,4669,1,U,E,3,11,,02,4669,보건과학대학,5695,보건환경융합과학부,2R,2학기,02,08,D,23
20160401,53018000,12,과학기술대학,U04080300347,전자및정보공학과,A,10,4460,2,U,E,3,44,04,03,4460,과학기술대학,5040,전자및정보공학과,1R,1학기,02,06,C,95
20160401,53018000,8,경영대학,U02010100035,경영학과,A,10,0140,1,U,E,3,11,02,01,0140,경영대학,0142,경영학과,2R,2학기,02,08,D,58
20160401,53018000,54,생명과학대학,U05020600069,환경생태공학부,A,10,4652,1,U,E,3,11,05,02,4652,생명과학대학,4656,환경생태공학부,1R,1학기,02,05,C+,132
20160401,53018000,54,생명과학대학,U05030200017,식품공학과,A,10,4652,1,U,E,3,11,05,02,4652,생명과학대학,5564,식품공학과,1R,1학기,02,05,C+,83
20160401,53018000,9,공과대학,U04040100012,기계공학부,A,10,0217,1,U,E,3,11,04,03,0217,공과대학,4952,기계공학부,1R,1학기,02,04,B,272
20160401,53018000,7,경상대학,U02010100038,경영학부,A,10,0293,2,U,E,3,44,02,01,0293,경상대학,4633,경영학부,1R,1학기,02,05,C+,463
20160401,53018000,35,문과대학,U01010400016,중어중문학과,A,10,0143,1,U,E,3,11,01,01,0143,문과대학,0155,중어중문학과,1R,1학기,02,01,A+,271
20160401,53018000,35,문과대학,U01010100006,언어학과,A,10,0143,1,U,E,3,11,01,01,0143,문과대학,4391,언어학과,1R,1학기,02,04,B,25
20160401,53018000,35,문과대학,U01020400022,한국사학과,A,10,0143,1,U,E,3,11,01,01,0143,문과대학,0148,한국사학과,1R,1학기,02,01,A+,94
20160401,53018000,35,문과대학,U01020700029,철학과,A,10,0143,1,U,E,3,11,01,01,0143,문과대학,0147,철학과,1R,1학기,02,01,A+,130
20160401,53018000,35,문과대학,U01010600018,영어영문학과,A,10,0143,1,U,E,3,11,01,01,0143,문과대학,0146,영어영문학과,1R,1학기,02,07,D+,20
20160401,53018000,35,문과대학,U01020400022,한국사학과,A,10,0143,1,U,E,3,11,01,01,0143,문과대학,0148,한국사학과,1R,1학기,02,04,B,18
20160401,53018000,35,문과대학,U01010900004,서어서문학과,A,10,0143,1,U,E,3,11,01,01,0143,문과대학,0158,서어서문학과,1R,1학기,02,09,F,12
20160401,53018000,35,문과대학,U01010300010,일어일문학과,A,10,0143,1,U,E,3,11,01,01,0143,문과대학,0157,일어일문학과,1R,1학기,02,04,B,25
20160401,53018000,35,문과대학,U01010800003,노어노문학과,A,10,0143,1,U,E,3,11,01,01,0143,문과대학,0156,노어노문학과,1R,1학기,02,06,C,13
20160401,53018000,35,문과대학,U01020400006,사학과,A,10,0143,1,U,E,3,11,01,01,0143,문과대학,0803,사학과,1R,1학기,02,06,C,10
20160401,53018000,54,생명과학대학,U05020100011,생명공학부,A,10,4652,1,U,E,3,11,05,02,4652,생명과학대학,4654,생명공학부,1R,1학기,02,04,B,274
20160401,53018000,12,과학기술대학,U04080300347,전자및정보공학과,A,10,4460,2,U,E,3,44,04,03,4460,과학기술대학,5040,전자및정보공학과,1R,1학기,02,09,F,137
20160401,53018000,118,단과대구분없음,U01020800030,자유전공학부,A,10,5138,1,U,E,3,11,01,01,5138,자유전공학부,5139,자유전공학부,1R,1학기,02,07,D+,21
20160401,53018000,81,이과대학,U05040300016,물리학과,A,10,0209,1,U,E,3,11,05,02,0209,이과대학,0212,물리학과,1R,1학기,02,04,B,79
20160401,53018000,81,이과대학,U05020600018,지구환경과학과,A,10,0209,1,U,E,3,11,05,02,0209,이과대학,0215,지구환경과학과,1R,1학기,02,05,C+,74
20160401,53018000,45,사범대학,U03050100010,영어교육과,A,10,0234,1,U,E,3,11,03,01,0234,사범대학,0241,영어교육과,1R,1학기,02,05,C+,72
20160401,53018000,9,공과대학,U04040100012,기계공학부,A,10,0217,1,U,E,3,11,04,03,0217,공과대학,4952,기계공학부,1R,1학기,02,07,D+,45
20160401,53018000,54,생명과학대학,U05020600069,환경생태공학부,A,10,4652,1,U,E,3,11,05,02,4652,생명과학대학,4656,환경생태공학부,1R,1학기,02,07,D+,22
20160401,53018000,40,법과대학,U02020100024,법학과,A,10,0137,1,U,E,3,11,02,01,0137,법과대학,0139,법학과,1R,1학기,02,01,A+,37
20160401,53018000,40,법과대학,U02020100024,법학과,A,10,0137,1,U,E,3,11,02,01,0137,법과대학,0139,법학과,1R,1학기,02,06,C,9
20160401,53018000,118,단과대구분없음,U07010500336,디자인조형학부,A,10,5338,1,U,E,3,11,07,05,5338,디자인조형학부,5339,디자인조형학부,2R,2학기,02,03,B+,104
20160401,53018000,54,생명과학대학,U05020100033,생명유전공학부,A,10,4652,1,U,E,3,11,05,02,4652,생명과학대학,4706,생명유전공학부,1R,1학기,02,05,C+,1
20160401,53018000,35,문과대학,U01010400016,중어중문학과,A,10,0143,1,U,E,3,11,01,01,0143,문과대학,0155,중어중문학과,2R,2학기,02,04,B,51
20160401,53018000,81,이과대학,U05040300016,물리학과,A,10,0209,1,U,E,3,11,05,02,0209,이과대학,0212,물리학과,1R,1학기,02,06,C,33
20160401,53018000,9,공과대학,U04010200012,건축학과,A,10,0217,1,U,E,3,11,04,03,0217,공과대학,4887,건축학과,1R,1학기,02,08,D,22
20160401,53018000,93,정경대학,U02030700081,행정학과,A,10,0197,1,U,E,3,11,02,01,0197,정경대학,0203,행정학과,1R,1학기,02,06,C,30
20160401,53018000,93,정경대학,U02030700081,행정학과,A,10,0197,1,U,E,3,11,02,01,0197,정경대학,0203,행정학과,1R,1학기,02,09,F,24
20160401,53018000,9,공과대학,U04010100071,건축・사회환경공학과,A,10,0217,1,U,E,3,11,04,03,0217,공과대학,4822,건축·사회환경공학과,1R,1학기,02,04,B,3
20160401,53018000,9,공과대학,U04050200014,전기전자전파공학부,A,10,0217,1,U,E,3,11,04,03,0217,공과대학,4743,전기전자전파공학부,1R,1학기,02,06,C,31
20160401,53018000,93,정경대학,U02030700081,행정학과,A,10,0197,1,U,E,3,11,02,01,0197,정경대학,0203,행정학과,1R,1학기,02,08,D,9
20160401,53018000,35,문과대학,U01010400019,한문학과,A,10,0143,1,U,E,3,11,01,01,0143,문과대학,0159,한문학과,2R,2학기,02,05,C+,39
20160401,53018000,81,이과대학,U05020500010,화학과,A,10,0209,1,U,E,3,11,05,02,0209,이과대학,0213,화학과,1R,1학기,02,09,F,21
20160401,53018000,35,문과대학,U01010600018,영어영문학과,A,10,0143,1,U,E,3,11,01,01,0143,문과대학,0146,영어영문학과,2R,2학기,02,08,D,20
20160401,53018000,35,문과대학,U01020400006,사학과,A,10,0143,1,U,E,3,11,01,01,0143,문과대학,0803,사학과,2R,2학기,02,06,C,7
20160401,53018000,93,정경대학,U05040200022,통계학과,A,10,0197,1,U,E,3,11,05,01,0197,정경대학,0201,통계학과,1R,1학기,02,08,D,4
20160401,53018000,93,정경대학,U02010200014,경제학과,A,10,0197,1,U,E,3,11,02,01,0197,정경대학,0200,경제학과,1R,1학기,02,07,D+,8
20160401,53018000,35,문과대학,U01011000004,불어불문학과,A,10,0143,1,U,E,3,11,01,01,0143,문과대학,0154,불어불문학과,2R,2학기,02,08,D,1
20160401,53018000,9,공과대학,U04010100071,건축・사회환경공학과,A,10,0217,1,U,E,3,11,04,03,0217,공과대학,4822,건축·사회환경공학과,1R,1학기,02,03,B+,5
20160401,53018000,35,문과대학,U01020800024,인문학부,A,10,0143,1,U,E,3,11,01,01,0143,문과대학,0172,인문학부,2R,2학기,02,06,C,1
20160401,53018000,9,공과대학,U04040100010,기계공학과,A,10,0217,1,U,E,3,11,04,03,0217,공과대학,0224,기계공학과,1R,1학기,02,05,C+,3
20160401,53018000,45,사범대학,U03050500001,가정교육과,A,10,0234,1,U,E,3,11,03,02,0234,사범대학,0238,가정교육과,1R,1학기,02,02,A,38
20160401,53018000,45,사범대학,U03050100002,국어교육과,A,10,0234,1,U,E,3,11,03,01,0234,사범대학,0240,국어교육과,1R,1학기,02,03,B+,95
20160401,53018000,45,사범대학,U03010100010,교육학과,A,10,0234,1,U,E,3,11,03,01,0234,사범대학,0236,교육학과,1R,1학기,02,05,C+,88
20160401,53018000,45,사범대학,U03050300007,역사교육과,A,10,0234,1,U,E,3,11,03,01,0234,사범대학,0243,역사교육과,1R,1학기,02,07,D+,2
20160401,53018000,45,사범대학,U03050500018,수학교육과,A,10,0234,1,U,E,3,11,03,02,0234,사범대학,0239,수학교육과,1R,1학기,02,02,A,32
20160401,53018000,77,의과대학,U06010100002,의예과,A,10,0226,1,U,E,3,11,06,02,0226,의과대학,0228,의예과,1R,1학기,02,04,B,100
20160401,53018000,42,보건과학대학,U06040100005,방사선학과,A,10,4669,1,U,E,3,11,06,02,4669,보건과학대학,4671,방사선학과,1R,1학기,02,09,F,7
20160401,53018000,42,보건과학대학,U04110200151,보건환경융합과학부,A,10,4669,1,U,E,3,11,,02,4669,보건과학대학,5695,보건환경융합과학부,1R,1학기,02,07,D+,28
20160401,53018000,42,보건과학대학,U06040200001,물리치료학과,A,10,4669,1,U,E,3,11,06,02,4669,보건과학대학,4672,물리치료학과,1R,1학기,02,02,A,13
20160401,53018000,42,보건과학대학,U06040100029,임상병리학과,A,10,4669,1,U,E,3,11,06,02,4669,보건과학대학,4670,임상병리학과,1R,1학기,02,03,B+,26
20160401,53018000,42,보건과학대학,U05020200150,바이오시스템의과학부,A,10,4669,1,U,E,3,11,,02,4669,보건과학대학,5694,바이오시스템의과학부,1R,1학기,02,08,D,10
20160401,53018000,118,단과대구분없음,U07010500336,디자인조형학부,A,10,5338,1,U,E,3,11,07,05,5338,디자인조형학부,5339,디자인조형학부,1R,1학기,02,03,B+,104
20160401,53018000,118,단과대구분없음,U07010500336,디자인조형학부,A,10,5338,1,U,E,3,11,07,05,5338,디자인조형학부,5339,디자인조형학부,1R,1학기,02,09,F,33
20160401,53018000,118,단과대구분없음,U07010500336,디자인조형학부,A,10,5338,1,U,E,3,11,07,05,5338,디자인조형학부,5339,디자인조형학부,1R,1학기,02,04,B,39
20160401,53018000,42,보건과학대학,U06040300019,치기공학과,A,10,4669,1,U,E,3,11,06,02,4669,보건과학대학,4673,치기공학과,1R,1학기,02,09,F,2
20160401,53018000,118,단과대구분없음,U02030200021,국제학부,A,10,3928,1,U,E,3,11,02,01,3928,국제학부,3931,국제학부,1R,1학기,02,07,D+,6
20160401,53018000,77,의과대학,U06010100003,의학과,A,10,0226,1,U,E,3,11,06,04,0226,의과대학,0229,의학과,1R,1학기,02,01,A+,1
20160401,53018000,118,단과대구분없음,U07040300013,조형학부,A,10,4888,1,U,E,3,11,07,05,4888,조형학부,4889,조형학부,1R,1학기,02,03,B+,9
20160401,53018000,54,생명과학대학,U05020600069,환경생태공학부,A,10,4652,1,U,E,3,11,05,02,4652,생명과학대학,4656,환경생태공학부,2R,2학기,02,03,B+,258
20160401,53018000,12,과학기술대학,U05030200028,식품생명공학과,A,10,4460,2,U,E,3,44,05,03,4460,과학기술대학,4554,식품생명공학과,1R,1학기,02,03,B+,188
20160401,53018000,12,과학기술대학,U05020600070,환경시스템공학과,A,10,4460,2,U,E,3,44,05,03,4460,과학기술대학,4552,환경시스템공학과,1R,1학기,02,06,C,27
20160401,53018000,12,과학기술대학,U04050300019,제어계측공학과,A,10,4460,2,U,E,3,44,04,03,4460,과학기술대학,4551,제어계측공학과,1R,1학기,02,09,F,51
20160401,53018000,12,과학기술대학,U04050300019,제어계측공학과,A,10,4460,2,U,E,3,44,04,03,4460,과학기술대학,4551,제어계측공학과,1R,1학기,02,06,C,40
20160401,53018000,12,과학기술대학,U05040200009,응용통계학과,A,10,4460,2,U,E,3,44,05,02,4460,과학기술대학,5682,응용통계학과,1R,1학기,02,05,C+,83
20160401,53018000,83,인문대학,U01010700027,독일문화학과,A,10,0251,2,U,E,3,44,,01,0251,인문대학,5686,독일문화학과,1R,1학기,02,03,B+,67
20160401,53018000,83,인문대학,U01020200002,고고미술사학과,A,10,0251,2,U,E,3,44,01,01,0251,인문대학,0258,고고미술사학과,1R,1학기,02,09,F,25
20160401,53018000,54,생명과학대학,U05020100267,생명과학계열학부,A,10,4652,1,U,E,3,11,05,02,4652,생명과학대학,4951,생명과학계열학부,2R,2학기,02,09,F,3
20160401,53018000,54,생명과학대학,U05030200119,식품공학부,A,10,4652,1,U,E,3,11,05,02,4652,생명과학대학,4820,식품공학부,2R,2학기,02,07,D+,4
20160401,53018000,93,정경대학,U02030700081,행정학과,A,10,0197,1,U,E,3,11,02,01,0197,정경대학,0203,행정학과,2R,2학기,02,01,A+,158
20160401,53018000,93,정경대학,U02030800014,정경대학,A,10,0197,1,U,E,3,11,02,01,0197,정경대학,4062,정경대학,2R,2학기,02,06,C,77
20160401,53018000,7,경상대학,U02010100031,경영정보학과,A,10,0293,2,U,E,3,44,02,01,0293,경상대학,0300,경영정보학과,1R,1학기,02,03,B+,173
20160401,53018000,93,정경대학,U02030700081,행정학과,A,10,0197,1,U,E,3,11,02,01,0197,정경대학,0203,행정학과,2R,2학기,02,04,B,34
20160401,53018000,54,생명과학대학,U05020100267,생명과학계열학부,A,10,4652,1,U,E,3,11,05,02,4652,생명과학대학,4951,생명과학계열학부,2R,2학기,02,08,D,1
20160401,53018000,118,단과대구분없음,U07040100010,미술학부,A,10,3447,1,U,E,3,11,07,05,3447,미술학부,3426,미술학부,1R,1학기,02,06,C,1
20160401,53018000,81,이과대학,U05020500010,화학과,A,10,0209,1,U,E,3,11,05,02,0209,이과대학,0213,화학과,2R,2학기,02,07,D+,13
20160401,53018000,81,이과대학,U05040300016,물리학과,A,10,0209,1,U,E,3,11,05,02,0209,이과대학,0212,물리학과,2R,2학기,02,05,C+,93
20160401,53018000,12,과학기술대학,U04050100020,디스플레이・반도체물리학과,A,10,4460,2,U,E,3,44,05,02,4460,과학기술대학,4462,디스플레이·반도체물리학과,2R,2학기,02,01,A+,139
20160401,53018000,12,과학기술대학,U05030200028,식품생명공학과,A,10,4460,2,U,E,3,44,05,03,4460,과학기술대학,4554,식품생명공학과,2R,2학기,02,04,B,69
20160401,53018000,12,과학기술대학,U05020600070,환경시스템공학과,A,10,4460,2,U,E,3,44,05,03,4460,과학기술대학,4552,환경시스템공학과,2R,2학기,02,06,C,16
20160401,53018000,12,과학기술대학,U04050300019,제어계측공학과,A,10,4460,2,U,E,3,44,04,03,4460,과학기술대학,4551,제어계측공학과,2R,2학기,02,06,C,47
20160401,53018000,12,과학기술대학,U04080300168,컴퓨터정보학과,A,10,4460,2,U,E,3,44,04,03,4460,과학기술대학,4548,컴퓨터정보학과,2R,2학기,02,01,A+,110
20160401,53018000,12,과학기술대학,U04080300168,컴퓨터정보학과,A,10,4460,2,U,E,3,44,04,03,4460,과학기술대학,4548,컴퓨터정보학과,2R,2학기,02,03,B+,187
20160401,53018000,12,과학기술대학,U07030200044,사회체육학과,A,10,4460,2,U,E,3,44,07,05,4460,과학기술대학,4536,사회체육학과,2R,2학기,02,03,B+,73
20160401,53018000,12,과학기술대학,U05040100048,정보수학과,A,10,4460,2,U,E,3,44,05,02,4460,과학기술대학,4546,정보수학과,2R,2학기,02,02,A,16
20160401,53018000,7,경상대학,U02010100031,경영정보학과,A,10,0293,2,U,E,3,44,02,01,0293,경상대학,0300,경영정보학과,2R,2학기,02,02,A,58
20160401,53018000,12,과학기술대학,U05030200028,식품생명공학과,A,10,4460,2,U,E,3,44,05,03,4460,과학기술대학,4554,식품생명공학과,2R,2학기,02,09,F,34
20160401,53018000,12,과학기술대학,U04080300092,정보과학부,A,10,4460,2,U,E,3,44,04,02,4460,과학기술대학,4632,정보과학부,2R,2학기,02,01,A+,6
20160401,53018000,83,인문대학,U01010600018,영어영문학과,A,10,0251,2,U,E,3,44,01,01,0251,인문대학,0255,영어영문학과,2R,2학기,02,03,B+,341
20160401,53018000,83,인문대학,U02030500025,미디어문예창작학과,A,10,0251,2,U,E,3,44,02,01,0251,인문대학,4824,미디어문예창작학과,2R,2학기,02,09,F,32
20160401,53018000,93,정경대학,U02030500040,신문방송학과,A,10,0197,1,U,E,3,11,02,01,0197,정경대학,0202,신문방송학과,1R,1학기,02,09,F,1
20160401,53018000,118,단과대구분없음,U02030500029,미디어학부,A,10,5256,1,U,E,3,11,02,01,5256,미디어학부,5257,미디어학부,2R,2학기,02,01,A+,266
20160401,53018000,118,단과대구분없음,U07030200045,사회체육학부,A,10,5328,2,U,E,3,44,07,05,5328,사회체육학부,5329,사회체육학부,2R,2학기,02,07,D+,3
20160401,53018000,118,단과대구분없음,U07040300013,조형학부,A,10,4888,1,U,E,3,11,07,05,4888,조형학부,4889,조형학부,2R,2학기,02,04,B,5
20160401,53018000,12,과학기술대학,U04050200035,전자및정보공학부,A,10,4460,2,U,E,3,44,04,03,4460,과학기술대학,4550,전자및정보공학부,1R,1학기,02,05,C+,3
20160401,53018000,118,단과대구분없음,U07040300013,조형학부,A,10,4888,1,U,E,3,11,07,05,4888,조형학부,4889,조형학부,2R,2학기,02,03,B+,11
20160401,53018000,118,단과대구분없음,U07040300013,조형학부,A,10,4888,1,U,E,3,11,07,05,4888,조형학부,4889,조형학부,2R,2학기,02,06,C,4
20160401,53018000,12,과학기술대학,U04050200035,전자및정보공학부,A,10,4460,2,U,E,3,44,04,03,4460,과학기술대학,4550,전자및정보공학부,2R,2학기,02,09,F,1
20160401,53018000,118,단과대구분없음,U02030500029,미디어학부,A,10,5256,1,U,E,3,11,02,01,5256,미디어학부,5257,미디어학부,2R,2학기,02,03,B+,295
20160401,53018000,118,단과대구분없음,U04080300448,사이버국방학과,A,40,5436,1,U,E,3,11,04,03,5436,정보보호학부,5437,사이버국방학과,2R,2학기,02,08,D,4
20160401,53018000,118,단과대구분없음,U07040300013,조형학부,A,10,4888,1,U,E,3,11,07,05,4888,조형학부,4889,조형학부,2R,2학기,02,07,D+,2
20160401,53018000,42,보건과학대학,U05020100260,생체의공학과,A,10,4669,1,U,E,3,11,05,02,4669,보건과학대학,5037,생체의공학과,1R,1학기,02,07,D+,2
20160401,53018000,83,인문대학,U01020600007,독일문화정보학과,A,10,0251,2,U,E,3,44,01,01,0251,인문대학,4061,독일문화정보학과,2R,2학기,02,06,C,4
20160401,53018000,118,단과대구분없음,U07040300013,조형학부,A,10,4888,1,U,E,3,11,07,05,4888,조형학부,4889,조형학부,2R,2학기,02,08,D,2
20160401,53018000,42,보건과학대학,U02030700027,보건행정학과,A,10,4669,1,U,E,3,11,02,01,4669,보건과학대학,4674,보건행정학과,2R,2학기,02,03,B+,3
20160401,53018000,54,생명과학대학,U05020100033,생명유전공학부,A,10,4652,1,U,E,3,11,05,02,4652,생명과학대학,4706,생명유전공학부,2R,2학기,02,02,A,1
20160401,53018000,7,경상대학,U02010700003,경상대학,A,10,0293,2,U,E,3,44,02,01,0293,경상대학,4059,경상대학,1R,1학기,02,03,B+,1
20160401,53018000,9,공과대학,U04050200006,전기전자공학부,A,10,0217,1,U,E,3,11,,03,0217,공과대학,5597,전기전자공학부,2R,2학기,02,09,F,94
20160401,53018000,9,공과대학,U04010200012,건축학과,A,10,0217,1,U,E,3,11,04,03,0217,공과대학,4887,건축학과,2R,2학기,02,01,A+,80
20160401,53018000,9,공과대학,U04010200061,건축사회환경공학부,A,10,0217,1,U,E,3,11,04,03,0217,공과대학,5204,건축사회환경공학부,2R,2학기,02,02,A,167
20160401,53018000,9,공과대학,U04090100012,산업경영공학부,A,10,0217,1,U,E,3,11,04,03,0217,공과대학,5320,산업경영공학부,2R,2학기,02,02,A,83
20160401,53018000,45,사범대학,U03050500001,가정교육과,A,10,0234,1,U,E,3,11,03,02,0234,사범대학,0238,가정교육과,2R,2학기,02,05,C+,34
20160401,53018000,45,사범대학,U03050100002,국어교육과,A,10,0234,1,U,E,3,11,03,01,0234,사범대학,0240,국어교육과,2R,2학기,02,02,A,40
20160401,53018000,45,사범대학,U03010100010,교육학과,A,10,0234,1,U,E,3,11,03,01,0234,사범대학,0236,교육학과,2R,2학기,02,09,F,8
20160401,53018000,45,사범대학,U03050400011,컴퓨터교육과,A,10,0234,1,U,E,3,11,03,02,0234,사범대학,0245,컴퓨터교육과,2R,2학기,02,03,B+,3
20160401,53018000,45,사범대학,U03050300007,역사교육과,A,10,0234,1,U,E,3,11,03,01,0234,사범대학,0243,역사교육과,2R,2학기,02,07,D+,2
20160401,53018000,45,사범대학,U03010100010,교육학과,A,10,0234,1,U,E,3,11,03,01,0234,사범대학,0236,교육학과,2R,2학기,02,06,C,4
20160401,53018000,77,의과대학,U06010100003,의학과,A,10,0226,1,U,E,3,11,06,04,0226,의과대학,0229,의학과,2R,2학기,02,04,B,1
20160401,53018000,42,보건과학대학,U06040100029,임상병리학과,A,10,4669,1,U,E,3,11,06,02,4669,보건과학대학,4670,임상병리학과,2R,2학기,02,01,A+,17
20160401,53018000,42,보건과학대학,U05020100260,생체의공학과,A,10,4669,1,U,E,3,11,05,02,4669,보건과학대학,5037,생체의공학과,2R,2학기,02,04,B,1
20160401,53018000,8,경영대학,U02010100035,경영학과,A,10,0140,1,U,E,3,11,02,01,0140,경영대학,0142,경영학과,2R,2학기,02,07,D+,88
20160401,53018000,93,정경대학,U02030600012,정치외교학과,A,10,0197,1,U,E,3,11,02,01,0197,정경대학,0199,정치외교학과,1R,1학기,02,03,B+,204
20160401,53018000,7,경상대학,U02010200014,경제학과,A,10,0293,2,U,E,3,44,02,01,0293,경상대학,0295,경제학과,1R,1학기,02,05,C+,173
20160401,53018000,7,경상대학,U02010100038,경영학부,A,10,0293,2,U,E,3,44,02,01,0293,경상대학,4633,경영학부,1R,1학기,02,02,A,308
20160401,53018000,42,보건과학대학,U06040200001,물리치료학과,A,10,4669,1,U,E,3,11,06,02,4669,보건과학대학,4672,물리치료학과,1R,1학기,02,09,F,14
20160401,53018000,35,문과대학,U01010900004,서어서문학과,A,10,0143,1,U,E,3,11,01,01,0143,문과대학,0158,서어서문학과,1R,1학기,02,04,B,57
20160401,53018000,35,문과대학,U02030400005,사회학과,A,10,0143,1,U,E,3,11,02,01,0143,문과대학,0152,사회학과,1R,1학기,02,05,C+,120
20160401,53018000,35,문과대학,U01010700003,독어독문학과,A,10,0143,1,U,E,3,11,01,01,0143,문과대학,0153,독어독문학과,1R,1학기,02,02,A,76
20160401,53018000,35,문과대학,U01010600018,영어영문학과,A,10,0143,1,U,E,3,11,01,01,0143,문과대학,0146,영어영문학과,1R,1학기,02,04,B,101
20160401,53018000,35,문과대학,U01010400016,중어중문학과,A,10,0143,1,U,E,3,11,01,01,0143,문과대학,0155,중어중문학과,1R,1학기,02,09,F,35
20160401,53018000,35,문과대학,U01020700029,철학과,A,10,0143,1,U,E,3,11,01,01,0143,문과대학,0147,철학과,1R,1학기,02,08,D,4
20160401,53018000,35,문과대학,U01010700003,독어독문학과,A,10,0143,1,U,E,3,11,01,01,0143,문과대학,0153,독어독문학과,1R,1학기,02,08,D,4
20160401,53018000,35,문과대학,U01010700003,독어독문학과,A,10,0143,1,U,E,3,11,01,01,0143,문과대학,0153,독어독문학과,1R,1학기,02,06,C,9
20160401,53018000,35,문과대학,U01010400019,한문학과,A,10,0143,1,U,E,3,11,01,01,0143,문과대학,0159,한문학과,1R,1학기,02,07,D+,4
20160401,53018000,12,과학기술대학,U04080300168,컴퓨터정보학과,A,10,4460,2,U,E,3,44,04,03,4460,과학기술대학,4548,컴퓨터정보학과,1R,1학기,02,09,F,113
20160401,53018000,118,단과대구분없음,U02030700109,공공행정학부,A,10,4463,2,U,E,3,44,02,01,4463,공공행정학부,4464,공공행정학부,1R,1학기,02,01,A+,385
20160401,53018000,118,단과대구분없음,U02030700109,공공행정학부,A,10,4463,2,U,E,3,44,02,01,4463,공공행정학부,4464,공공행정학부,1R,1학기,02,04,B,109
20160401,53018000,118,단과대구분없음,U01020800030,자유전공학부,A,10,5138,1,U,E,3,11,01,01,5138,자유전공학부,5139,자유전공학부,1R,1학기,02,03,B+,270
20160401,53018000,45,사범대학,U03050100010,영어교육과,A,10,0234,1,U,E,3,11,03,01,0234,사범대학,0241,영어교육과,1R,1학기,02,03,B+,136
